fecha,tren,categoria,tipo_servicio,detalle,servicio_comercial,sentido,cod_origen,estacion_origen,cod_destino,estacion_destino,num_paradas,paradas
2026-06-23,00190,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),17000,Madrid-Chamartín-Clara Campoamor,37606,Badajoz,12,Madrid-Chamartín-Clara Campoamor > Madrid-Atocha Cercanías > Leganés > Torrijos > Talavera de la Reina > Oropesa de Toledo > Navalmoral de la Mata > Monfragüe > Cáceres > Mérida > Montijo > Badajoz
2026-06-23,00192,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),17000,Madrid-Chamartín-Clara Campoamor,37606,Badajoz,11,Madrid-Chamartín-Clara Campoamor > Madrid-Atocha Cercanías > Leganés > Torrijos > Talavera de la Reina > Oropesa de Toledo > Navalmoral de la Mata > Monfragüe > Cáceres > Mérida > Badajoz
2026-06-23,00194,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),17000,Madrid-Chamartín-Clara Campoamor,37606,Badajoz,8,Madrid-Chamartín-Clara Campoamor > Madrid-Atocha Cercanías > Leganés > Talavera de la Reina > Navalmoral de la Mata > Monfragüe > Cáceres > Badajoz
2026-06-23,00276,LD,Larga Distancia,LD,Intercity,Par (↓ Sur/Destino),17000,Madrid-Chamartín-Clara Campoamor,56312,Almería,11,Madrid-Chamartín-Clara Campoamor > Madrid-Atocha Cercanías > Alcázar de San Juan > Vilches > Linares-Baeza > Jódar-Úbeda > Cabra del Santo Cristo y Alicún > Moreda > Guadix > Huercal-Viator > Almería
2026-06-23,00276,LD,Larga Distancia,LD,Intercity,Par (↓ Sur/Destino),17000,Madrid-Chamartín-Clara Campoamor,50300,Linares-Baeza,5,Madrid-Chamartín-Clara Campoamor > Madrid-Atocha Cercanías > Alcázar de San Juan > Vilches > Linares-Baeza
2026-06-23,00279,LD,Larga Distancia,LD,Intercity,Impar (↑ Norte/Origen),56312,Almería,17000,Madrid-Chamartín-Clara Campoamor,11,Almería > Huercal-Viator > Guadix > Moreda > Cabra del Santo Cristo y Alicún > Jódar-Úbeda > Linares-Baeza > Vilches > Alcázar de San Juan > Madrid-Atocha Cercanías > Madrid-Chamartín-Clara Campoamor
2026-06-23,00279,LD,Larga Distancia,LD,Intercity,Impar (↑ Norte/Origen),50300,Linares-Baeza,17000,Madrid-Chamartín-Clara Campoamor,5,Linares-Baeza > Vilches > Alcázar de San Juan > Madrid-Atocha Cercanías > Madrid-Chamartín-Clara Campoamor
2026-06-23,00280,LD,Larga Distancia,LD,Intercity,Par (↓ Sur/Destino),11200,Miranda de Ebro,13200,Bilbao-Intermod. Abando Indalecio Prieto,3,Miranda de Ebro > Llodio > Bilbao-Intermod. Abando Indalecio Prieto
2026-06-23,00281,LD,Larga Distancia,LD,Intercity,Impar (↑ Norte/Origen),11511,San Sebastián-Donostia,11208,Vitoria-Gasteiz,4,San Sebastián-Donostia > Zumarraga > Altsasu > Vitoria-Gasteiz
2026-06-23,00281,LD,Larga Distancia,LD,Intercity,Impar (↑ Norte/Origen),11511,San Sebastián-Donostia,11200,Miranda de Ebro,5,San Sebastián-Donostia > Zumarraga > Altsasu > Vitoria-Gasteiz > Miranda de Ebro
2026-06-23,00282,LD,Larga Distancia,LD,Intercity,Par (↓ Sur/Destino),11208,Vitoria-Gasteiz,11511,San Sebastián-Donostia,4,Vitoria-Gasteiz > Altsasu > Zumarraga > San Sebastián-Donostia
2026-06-23,00282,LD,Larga Distancia,LD,Intercity,Par (↓ Sur/Destino),11200,Miranda de Ebro,11511,San Sebastián-Donostia,5,Miranda de Ebro > Vitoria-Gasteiz > Altsasu > Zumarraga > San Sebastián-Donostia
2026-06-23,00283,LD,Larga Distancia,LD,Intercity,Impar (↑ Norte/Origen),13200,Bilbao-Intermod. Abando Indalecio Prieto,11200,Miranda de Ebro,3,Bilbao-Intermod. Abando Indalecio Prieto > Llodio > Miranda de Ebro
2026-06-23,00291,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),37606,Badajoz,17000,Madrid-Chamartín-Clara Campoamor,8,Badajoz > Cáceres > Monfragüe > Navalmoral de la Mata > Talavera de la Reina > Leganés > Madrid-Atocha Cercanías > Madrid-Chamartín-Clara Campoamor
2026-06-23,00293,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),37606,Badajoz,17000,Madrid-Chamartín-Clara Campoamor,11,Badajoz > Mérida > Cáceres > Monfragüe > Navalmoral de la Mata > Oropesa de Toledo > Talavera de la Reina > Torrijos > Leganés > Madrid-Atocha Cercanías > Madrid-Chamartín-Clara Campoamor
2026-06-23,00295,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),37606,Badajoz,17000,Madrid-Chamartín-Clara Campoamor,12,Badajoz > Montijo > Mérida > Cáceres > Monfragüe > Navalmoral de la Mata > Oropesa de Toledo > Talavera de la Reina > Torrijos > Leganés > Madrid-Atocha Cercanías > Madrid-Chamartín-Clara Campoamor
2026-06-23,00297,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),37606,Badajoz,17000,Madrid-Chamartín-Clara Campoamor,8,Badajoz > Cáceres > Monfragüe > Navalmoral de la Mata > Talavera de la Reina > Leganés > Madrid-Atocha Cercanías > Madrid-Chamartín-Clara Campoamor
2026-06-23,00299,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),37606,Badajoz,17000,Madrid-Chamartín-Clara Campoamor,11,Badajoz > Mérida > Cáceres > Monfragüe > Navalmoral de la Mata > Oropesa de Toledo > Talavera de la Reina > Torrijos > Leganés > Madrid-Atocha Cercanías > Madrid-Chamartín-Clara Campoamor
2026-06-23,00420,LD,Larga Distancia,LD,TRENCELTA,Par (↓ Sur/Destino),22308,Vigo-Guixar,94346,Porto Campanha - O Porto Campaña,6,Vigo-Guixar > Valença do Minho > Viana do Castelo > Barcelos > Nine > Porto Campanha - O Porto Campaña
2026-06-23,00421,LD,Larga Distancia,LD,TRENCELTA,Impar (↑ Norte/Origen),94346,Porto Campanha - O Porto Campaña,22308,Vigo-Guixar,6,Porto Campanha - O Porto Campaña > Nine > Barcelos > Viana do Castelo > Valença do Minho > Vigo-Guixar
2026-06-23,00421,LD,Larga Distancia,LD,TRENCELTA,Impar (↑ Norte/Origen),94346,Porto Campanha - O Porto Campaña,22402,Valença do Minho,5,Porto Campanha - O Porto Campaña > Nine > Barcelos > Viana do Castelo > Valença do Minho
2026-06-23,00422,LD,Larga Distancia,LD,TRENCELTA,Par (↓ Sur/Destino),22308,Vigo-Guixar,94346,Porto Campanha - O Porto Campaña,6,Vigo-Guixar > Valença do Minho > Viana do Castelo > Barcelos > Nine > Porto Campanha - O Porto Campaña
2026-06-23,00423,LD,Larga Distancia,LD,TRENCELTA,Impar (↑ Norte/Origen),94346,Porto Campanha - O Porto Campaña,22308,Vigo-Guixar,6,Porto Campanha - O Porto Campaña > Nine > Barcelos > Viana do Castelo > Valença do Minho > Vigo-Guixar
2026-06-23,00423,LD,Larga Distancia,LD,TRENCELTA,Impar (↑ Norte/Origen),94346,Porto Campanha - O Porto Campaña,22402,Valença do Minho,5,Porto Campanha - O Porto Campaña > Nine > Barcelos > Viana do Castelo > Valença do Minho
2026-06-23,00437,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),13200,Bilbao-Intermod. Abando Indalecio Prieto,71801,Barcelona-Sants,11,Bilbao-Intermod. Abando Indalecio Prieto > Miranda de Ebro > Haro > Logroño > Calahorra > Castejón de Ebro > Tudela de Navarra > Zaragoza Delicias > Lleida-Pirineus > Camp de Tarragona > Barcelona-Sants
2026-06-23,00437,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),04040,Zaragoza Delicias,71801,Barcelona-Sants,4,Zaragoza Delicias > Lleida-Pirineus > Camp de Tarragona > Barcelona-Sants
2026-06-23,00437,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),13200,Bilbao-Intermod. Abando Indalecio Prieto,11200,Miranda de Ebro,2,Bilbao-Intermod. Abando Indalecio Prieto > Miranda de Ebro
2026-06-23,00438,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),71801,Barcelona-Sants,13200,Bilbao-Intermod. Abando Indalecio Prieto,11,Barcelona-Sants > Camp de Tarragona > Lleida-Pirineus > Zaragoza Delicias > Tudela de Navarra > Castejón de Ebro > Calahorra > Logroño > Haro > Miranda de Ebro > Bilbao-Intermod. Abando Indalecio Prieto
2026-06-23,00438,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),71801,Barcelona-Sants,04040,Zaragoza Delicias,4,Barcelona-Sants > Camp de Tarragona > Lleida-Pirineus > Zaragoza Delicias
2026-06-23,00438,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),11200,Miranda de Ebro,13200,Bilbao-Intermod. Abando Indalecio Prieto,2,Miranda de Ebro > Bilbao-Intermod. Abando Indalecio Prieto
2026-06-23,00460,LD,Larga Distancia,LD,Intercity,Par (↓ Sur/Destino),65000,València-Estació del Nord,71801,Barcelona-Sants,7,València-Estació del Nord > Castelló de la Plana > Benicarló-Peñíscola > Vinaròs > L'Aldea-Amposta-Tortosa > Camp de Tarragona > Barcelona-Sants
2026-06-23,00463,LD,Larga Distancia,LD,Intercity,Impar (↑ Norte/Origen),71801,Barcelona-Sants,65000,València-Estació del Nord,7,Barcelona-Sants > Camp de Tarragona > L'Aldea-Amposta-Tortosa > Vinaròs > Benicarló-Peñíscola > Castelló de la Plana > València-Estació del Nord
2026-06-23,00530,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),71801,Barcelona-Sants,11511,San Sebastián-Donostia,11,Barcelona-Sants > Camp de Tarragona > Lleida-Pirineus > Zaragoza Delicias > Tudela de Navarra > Castejón de Ebro > Tafalla > Pamplona/Iruña > Altsasu > Zumarraga > San Sebastián-Donostia
2026-06-23,00530,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),71801,Barcelona-Sants,80100,Pamplona/Iruña,8,Barcelona-Sants > Camp de Tarragona > Lleida-Pirineus > Zaragoza Delicias > Tudela de Navarra > Castejón de Ebro > Tafalla > Pamplona/Iruña
2026-06-23,00533,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),11511,San Sebastián-Donostia,71801,Barcelona-Sants,11,San Sebastián-Donostia > Zumarraga > Altsasu > Pamplona/Iruña > Tafalla > Castejón de Ebro > Tudela de Navarra > Zaragoza Delicias > Lleida-Pirineus > Camp de Tarragona > Barcelona-Sants
2026-06-23,00533,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),11511,San Sebastián-Donostia,78400,Lleida-Pirineus,9,San Sebastián-Donostia > Zumarraga > Altsasu > Pamplona/Iruña > Tafalla > Castejón de Ebro > Tudela de Navarra > Zaragoza Delicias > Lleida-Pirineus
2026-06-23,00533,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),80100,Pamplona/Iruña,71801,Barcelona-Sants,8,Pamplona/Iruña > Tafalla > Castejón de Ebro > Tudela de Navarra > Zaragoza Delicias > Lleida-Pirineus > Camp de Tarragona > Barcelona-Sants
2026-06-23,00558,LD,Larga Distancia,LD,Intercity,Par (↓ Sur/Destino),20309,Lugo,22100,Ourense,4,Lugo > Sarria > Monforte de Lemos > Ourense
2026-06-23,00560,LD,Larga Distancia,LD,Intercity,Par (↓ Sur/Destino),22100,Ourense,20309,Lugo,4,Ourense > Monforte de Lemos > Sarria > Lugo
2026-06-23,00562,LD,Larga Distancia,LD,Intercity,Par (↓ Sur/Destino),71801,Barcelona-Sants,80100,Pamplona/Iruña,8,Barcelona-Sants > Camp de Tarragona > Lleida-Pirineus > Zaragoza Delicias > Tudela de Navarra > Castejón de Ebro > Tafalla > Pamplona/Iruña
2026-06-23,00563,LD,Larga Distancia,LD,Intercity,Impar (↑ Norte/Origen),80100,Pamplona/Iruña,71801,Barcelona-Sants,8,Pamplona/Iruña > Tafalla > Castejón de Ebro > Tudela de Navarra > Zaragoza Delicias > Lleida-Pirineus > Camp de Tarragona > Barcelona-Sants
2026-06-23,00600,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),80100,Pamplona/Iruña,60000,Madrid-Puerta de Atocha-Almudena Grandes,7,Pamplona/Iruña > Tafalla > Castejón de Ebro > Tudela de Navarra > Calatayud > Guadalajara-Yebes > Madrid-Puerta de Atocha-Almudena Grandes
2026-06-23,00601,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),60000,Madrid-Puerta de Atocha-Almudena Grandes,80100,Pamplona/Iruña,5,Madrid-Puerta de Atocha-Almudena Grandes > Tudela de Navarra > Castejón de Ebro > Tafalla > Pamplona/Iruña
2026-06-23,00602,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),80100,Pamplona/Iruña,60000,Madrid-Puerta de Atocha-Almudena Grandes,4,Pamplona/Iruña > Calatayud > Guadalajara-Yebes > Madrid-Puerta de Atocha-Almudena Grandes
2026-06-23,00603,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),60000,Madrid-Puerta de Atocha-Almudena Grandes,80100,Pamplona/Iruña,7,Madrid-Puerta de Atocha-Almudena Grandes > Guadalajara-Yebes > Calatayud > Tudela de Navarra > Castejón de Ebro > Tafalla > Pamplona/Iruña
2026-06-23,00605,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),60000,Madrid-Puerta de Atocha-Almudena Grandes,80100,Pamplona/Iruña,6,Madrid-Puerta de Atocha-Almudena Grandes > Guadalajara-Yebes > Calatayud > Tudela de Navarra > Tafalla > Pamplona/Iruña
2026-06-23,00606,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),80100,Pamplona/Iruña,60000,Madrid-Puerta de Atocha-Almudena Grandes,4,Pamplona/Iruña > Tafalla > Tudela de Navarra > Madrid-Puerta de Atocha-Almudena Grandes
2026-06-23,00608,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),80100,Pamplona/Iruña,60000,Madrid-Puerta de Atocha-Almudena Grandes,4,Pamplona/Iruña > Tafalla > Tudela de Navarra > Madrid-Puerta de Atocha-Almudena Grandes
2026-06-23,00609,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),60000,Madrid-Puerta de Atocha-Almudena Grandes,80100,Pamplona/Iruña,6,Madrid-Puerta de Atocha-Almudena Grandes > Guadalajara-Yebes > Calatayud > Tudela de Navarra > Tafalla > Pamplona/Iruña
2026-06-23,00610,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),80100,Pamplona/Iruña,60000,Madrid-Puerta de Atocha-Almudena Grandes,6,Pamplona/Iruña > Tafalla > Tudela de Navarra > Calatayud > Guadalajara-Yebes > Madrid-Puerta de Atocha-Almudena Grandes
2026-06-23,00613,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),60000,Madrid-Puerta de Atocha-Almudena Grandes,80100,Pamplona/Iruña,4,Madrid-Puerta de Atocha-Almudena Grandes > Tudela de Navarra > Tafalla > Pamplona/Iruña
2026-06-23,00621,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),08223,Vigo Urzaiz,71801,Barcelona-Sants,25,Vigo Urzaiz > Pontevedra > Vilagarcía de Arousa > Santiago de Compostela-Daniel Castelao > Ourense > Monforte de Lemos > San Clodio-Quiroga > A Rúa-Petín > O Barco de Valdeorras > Ponferrada > Bembibre > Astorga > León > Palencia > Burgos-Rosa Manzano > Miranda de Ebro > Vitoria-Gasteiz > Pamplona/Iruña > Tafalla > Castejón de Ebro > Tudela de Navarra > Zaragoza Delicias > Lleida-Pirineus > Camp de Tarragona > Barcelona-Sants
2026-06-23,00621,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),22100,Ourense,71801,Barcelona-Sants,21,Ourense > Monforte de Lemos > San Clodio-Quiroga > A Rúa-Petín > O Barco de Valdeorras > Ponferrada > Bembibre > Astorga > León > Palencia > Burgos-Rosa Manzano > Miranda de Ebro > Vitoria-Gasteiz > Pamplona/Iruña > Tafalla > Castejón de Ebro > Tudela de Navarra > Zaragoza Delicias > Lleida-Pirineus > Camp de Tarragona > Barcelona-Sants
2026-06-23,00621,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),08223,Vigo Urzaiz,11208,Vitoria-Gasteiz,17,Vigo Urzaiz > Pontevedra > Vilagarcía de Arousa > Santiago de Compostela-Daniel Castelao > Ourense > Monforte de Lemos > San Clodio-Quiroga > A Rúa-Petín > O Barco de Valdeorras > Ponferrada > Bembibre > Astorga > León > Palencia > Burgos-Rosa Manzano > Miranda de Ebro > Vitoria-Gasteiz
2026-06-23,00621,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),15100,León,71801,Barcelona-Sants,13,León > Palencia > Burgos-Rosa Manzano > Miranda de Ebro > Vitoria-Gasteiz > Pamplona/Iruña > Tafalla > Castejón de Ebro > Tudela de Navarra > Zaragoza Delicias > Lleida-Pirineus > Camp de Tarragona > Barcelona-Sants
2026-06-23,00621,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),04040,Zaragoza Delicias,78400,Lleida-Pirineus,2,Zaragoza Delicias > Lleida-Pirineus
2026-06-23,00622,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),71801,Barcelona-Sants,08223,Vigo Urzaiz,25,Barcelona-Sants > Camp de Tarragona > Lleida-Pirineus > Zaragoza Delicias > Tudela de Navarra > Castejón de Ebro > Tafalla > Pamplona/Iruña > Vitoria-Gasteiz > Miranda de Ebro > Burgos-Rosa Manzano > Palencia > León > Astorga > Bembibre > Ponferrada > O Barco de Valdeorras > A Rúa-Petín > San Clodio-Quiroga > Monforte de Lemos > Ourense > Santiago de Compostela-Daniel Castelao > Vilagarcía de Arousa > Pontevedra > Vigo Urzaiz
2026-06-23,00622,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),71801,Barcelona-Sants,22100,Ourense,21,Barcelona-Sants > Camp de Tarragona > Lleida-Pirineus > Zaragoza Delicias > Tudela de Navarra > Castejón de Ebro > Tafalla > Pamplona/Iruña > Vitoria-Gasteiz > Miranda de Ebro > Burgos-Rosa Manzano > Palencia > León > Astorga > Bembibre > Ponferrada > O Barco de Valdeorras > A Rúa-Petín > San Clodio-Quiroga > Monforte de Lemos > Ourense
2026-06-23,00622,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),78400,Lleida-Pirineus,08223,Vigo Urzaiz,23,Lleida-Pirineus > Zaragoza Delicias > Tudela de Navarra > Castejón de Ebro > Tafalla > Pamplona/Iruña > Vitoria-Gasteiz > Miranda de Ebro > Burgos-Rosa Manzano > Palencia > León > Astorga > Bembibre > Ponferrada > O Barco de Valdeorras > A Rúa-Petín > San Clodio-Quiroga > Monforte de Lemos > Ourense > Santiago de Compostela-Daniel Castelao > Vilagarcía de Arousa > Pontevedra > Vigo Urzaiz
2026-06-23,00622,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),71801,Barcelona-Sants,15100,León,13,Barcelona-Sants > Camp de Tarragona > Lleida-Pirineus > Zaragoza Delicias > Tudela de Navarra > Castejón de Ebro > Tafalla > Pamplona/Iruña > Vitoria-Gasteiz > Miranda de Ebro > Burgos-Rosa Manzano > Palencia > León
2026-06-23,00622,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),71801,Barcelona-Sants,04040,Zaragoza Delicias,4,Barcelona-Sants > Camp de Tarragona > Lleida-Pirineus > Zaragoza Delicias
2026-06-23,00622,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),11208,Vitoria-Gasteiz,15100,León,5,Vitoria-Gasteiz > Miranda de Ebro > Burgos-Rosa Manzano > Palencia > León
2026-06-23,00631,LD,Larga Distancia,LD,Intercity,Impar (↑ Norte/Origen),30100,Salamanca,04040,Zaragoza Delicias,11,Salamanca > Cantalapiedra > Fresno el Viejo > El Carpio > Medina del Campo > Valladolid-Campo Grande > Burgos-Rosa Manzano > Miranda de Ebro > Vitoria-Gasteiz > Pamplona/Iruña > Zaragoza Delicias
2026-06-23,00631,LD,Larga Distancia,LD,Intercity,Impar (↑ Norte/Origen),30100,Salamanca,10600,Valladolid-Campo Grande,6,Salamanca > Cantalapiedra > Fresno el Viejo > El Carpio > Medina del Campo > Valladolid-Campo Grande
2026-06-23,00631,LD,Larga Distancia,LD,Intercity,Impar (↑ Norte/Origen),10600,Valladolid-Campo Grande,04040,Zaragoza Delicias,6,Valladolid-Campo Grande > Burgos-Rosa Manzano > Miranda de Ebro > Vitoria-Gasteiz > Pamplona/Iruña > Zaragoza Delicias
2026-06-23,00631,LD,Larga Distancia,LD,Intercity,Impar (↑ Norte/Origen),11200,Miranda de Ebro,04040,Zaragoza Delicias,4,Miranda de Ebro > Vitoria-Gasteiz > Pamplona/Iruña > Zaragoza Delicias
2026-06-23,00632,LD,Larga Distancia,LD,Intercity,Par (↓ Sur/Destino),04040,Zaragoza Delicias,30100,Salamanca,12,Zaragoza Delicias > Pamplona/Iruña > Vitoria-Gasteiz > Miranda de Ebro > Burgos-Rosa Manzano > Valladolid-Campo Grande > Viana > Valdestillas > Matapozuelos > Pozaldez > Medina del Campo > Salamanca
2026-06-23,00632,LD,Larga Distancia,LD,Intercity,Par (↓ Sur/Destino),04040,Zaragoza Delicias,10600,Valladolid-Campo Grande,6,Zaragoza Delicias > Pamplona/Iruña > Vitoria-Gasteiz > Miranda de Ebro > Burgos-Rosa Manzano > Valladolid-Campo Grande
2026-06-23,00632,LD,Larga Distancia,LD,Intercity,Par (↓ Sur/Destino),10600,Valladolid-Campo Grande,30100,Salamanca,7,Valladolid-Campo Grande > Viana > Valdestillas > Matapozuelos > Pozaldez > Medina del Campo > Salamanca
2026-06-23,00632,LD,Larga Distancia,LD,Intercity,Par (↓ Sur/Destino),04040,Zaragoza Delicias,11200,Miranda de Ebro,4,Zaragoza Delicias > Pamplona/Iruña > Vitoria-Gasteiz > Miranda de Ebro
2026-06-23,00672,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),80100,Pamplona/Iruña,60000,Madrid-Puerta de Atocha-Almudena Grandes,6,Pamplona/Iruña > Castejón de Ebro > Tudela de Navarra > Calatayud > Guadalajara-Yebes > Madrid-Puerta de Atocha-Almudena Grandes
2026-06-23,00694,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),50500,Córdoba-Julio Anguita,71801,Barcelona-Sants,18,Córdoba-Julio Anguita > Linares-Baeza > Vilches > Valdepeñas > Manzanares > Alcázar de San Juan > Socuéllamos > Villarrobledo > Albacete-Los Llanos > Xàtiva > València-Estació del Nord > Castelló de la Plana > Benicarló-Peñíscola > Vinaròs > L'Aldea-Amposta-Tortosa > Cambrils > Camp de Tarragona > Barcelona-Sants
2026-06-23,00697,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),71801,Barcelona-Sants,50500,Córdoba-Julio Anguita,18,Barcelona-Sants > Camp de Tarragona > Cambrils > L'Aldea-Amposta-Tortosa > Vinaròs > Benicarló-Peñíscola > Castelló de la Plana > València-Estació del Nord > Xàtiva > Albacete-Los Llanos > Villarrobledo > Socuéllamos > Alcázar de San Juan > Manzanares > Valdepeñas > Vilches > Linares-Baeza > Córdoba-Julio Anguita
2026-06-23,00752,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),81100,Logroño,60000,Madrid-Puerta de Atocha-Almudena Grandes,7,Logroño > Calahorra > Rincón de Soto > Alfaro > Castejón de Ebro > Tudela de Navarra > Madrid-Puerta de Atocha-Almudena Grandes
2026-06-23,00752,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),81110,Alfaro,60000,Madrid-Puerta de Atocha-Almudena Grandes,4,Alfaro > Castejón de Ebro > Tudela de Navarra > Madrid-Puerta de Atocha-Almudena Grandes
2026-06-23,00757,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),60000,Madrid-Puerta de Atocha-Almudena Grandes,81100,Logroño,6,Madrid-Puerta de Atocha-Almudena Grandes > Tudela de Navarra > Alfaro > Rincón de Soto > Calahorra > Logroño
2026-06-23,00757,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),60000,Madrid-Puerta de Atocha-Almudena Grandes,81110,Alfaro,3,Madrid-Puerta de Atocha-Almudena Grandes > Tudela de Navarra > Alfaro
2026-06-23,00764,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),81100,Logroño,60000,Madrid-Puerta de Atocha-Almudena Grandes,9,Logroño > Calahorra > Rincón de Soto > Alfaro > Castejón de Ebro > Tudela de Navarra > Calatayud > Guadalajara-Yebes > Madrid-Puerta de Atocha-Almudena Grandes
2026-06-23,00764,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),81110,Alfaro,60000,Madrid-Puerta de Atocha-Almudena Grandes,6,Alfaro > Castejón de Ebro > Tudela de Navarra > Calatayud > Guadalajara-Yebes > Madrid-Puerta de Atocha-Almudena Grandes
2026-06-23,00772,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),81100,Logroño,60000,Madrid-Puerta de Atocha-Almudena Grandes,9,Logroño > Calahorra > Rincón de Soto > Alfaro > Castejón de Ebro > Tudela de Navarra > Calatayud > Guadalajara-Yebes > Madrid-Puerta de Atocha-Almudena Grandes
2026-06-23,00772,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),81110,Alfaro,60000,Madrid-Puerta de Atocha-Almudena Grandes,6,Alfaro > Castejón de Ebro > Tudela de Navarra > Calatayud > Guadalajara-Yebes > Madrid-Puerta de Atocha-Almudena Grandes
2026-06-23,00800,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),80100,Pamplona/Iruña,60000,Madrid-Puerta de Atocha-Almudena Grandes,4,Pamplona/Iruña > Tafalla > Tudela de Navarra > Madrid-Puerta de Atocha-Almudena Grandes
2026-06-23,00801,LD,Larga Distancia,LD,ALVIA,Impar (↑ Norte/Origen),60000,Madrid-Puerta de Atocha-Almudena Grandes,80100,Pamplona/Iruña,4,Madrid-Puerta de Atocha-Almudena Grandes > Tudela de Navarra > Tafalla > Pamplona/Iruña
2026-06-23,00802,LD,Larga Distancia,LD,ALVIA,Par (↓ Sur/Destino),80100,Pamplona/Iruña,60000,Madrid-Puerta de Atocha-Almudena Grandes,5,Pamplona/Iruña > Tafalla > Castejón de Ebro > Tudela de Navarra > Madrid-Puerta de Atocha-Almudena Grandes
2026-06-23,00805,LD,Larga Distancia,LD,Intercity,Impar (↑ Norte/Origen),60000,Madrid-Puerta de Atocha-Almudena Grandes,80100,Pamplona/Iruña,4,Madrid-Puerta de Atocha-Almudena Grandes > Tudela de Navarra > Tafalla > Pamplona/Iruña
2026-06-23,00808,LD,Larga Distancia,LD,Intercity,Par (↓ Sur/Destino),80100,Pamplona/Iruña,60000,Madrid-Puerta de Atocha-Almudena Grandes,4,Pamplona/Iruña > Tafalla > Tudela de Navarra > Madrid-Puerta de Atocha-Almudena Grandes
2026-06-23,01071,LD,Larga Distancia,LD,EUROMED,Impar (↑ Norte/Origen),71801,Barcelona-Sants,60911,Alicante/Alacant-Terminal,5,Barcelona-Sants > Camp de Tarragona > Castelló de la Plana > València-Estació del Nord > Alicante/Alacant-Terminal
2026-06-23,01072,LD,Larga Distancia,LD,EUROMED,Par (↓ Sur/Destino),65000,València-Estació del Nord,71801,Barcelona-Sants,4,València-Estació del Nord > Castelló de la Plana > Camp de Tarragona > Barcelona-Sants
